login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
dgaubert;Madrid (Spain);9;88;15;2;0
Valexx55;Madrid;26;88;7;5;0
ismaelsb;Madrid;0;88;0;5;0
JesusAntonioGil;Madrid, Spain;6;87;3;5;0
supermanue;Madrid, Spain;0;87;0;5;0
jpetis;Madrid;19;87;0;2;0
inigomedina;Madrid, Spain;10;86;2;3;0
sergius;Madrid;1;86;2;7;0
seccijr;Madrid;1;86;0;4;0
MartinPJorge;Madrid;9;85;0;4;0
juanramirez;Madrid;2;85;3;4;0
jeslopcru;madrid;10;85;12;3;0
devilcius;Madrid;1;84;13;4;0
ElXaxe;Madrid / Barcelona;0;84;0;4;0
cdelaorden;Madrid, Spain;6;84;1;3;0
jcmoralesbrigidano;Madrid, Spain;0;84;0;4;0
hugohiram;Madrid;0;84;3;4;0
gnufede;Madrid;14;83;9;5;0
BernhardWenzel;Madrid, Spain;1;83;19;7;0
xrigaru;Madrid;0;83;0;8;0
dragonde;Madrid, Spain;1;83;2;6;0
igmoweb;Madrid;9;83;5;6;0
Drimmark;Madrid;12;83;0;3;0
jrvldam;madrid;2;83;0;4;0
jdinicola;Madrid;2;83;0;8;0
Csardelacal;Madrid, Spain;3;82;3;5;0
sgmendez;Madrid;2;82;3;2;0
delafuente;Madrid;0;82;0;2;0
LFunes;Madrid (Spain);0;81;0;3;0
rolmovel;Madrid, Spain;2;81;1;5;0
DAN1ELRL;Madrid;6;81;0;5;0
oscargdd;Madrid;3;81;2;5;0
lealxavi;Madrid;39;81;5;6;0
vitalv;Madrid;2;80;2;4;0
naveda89;Madrid, Spain;26;80;6;6;0
emacip;Madrid - Dublin;13;80;11;5;0
oliverporras;Madrid;1;80;0;2;0
dvillaj;Madrid - Spain;0;80;0;9;0
ganzux;Madrid;1;79;0;2;0
msurdi;Madrid, Spain;13;79;10;2;0
iamctodd;Boston (Somerville) / Madrid;10;78;3;3;0
raulmarcosl;Salamanca & Madrid;16;78;1;3;0
alejoar;Madrid, Spain;3;78;2;3;0
lestrade84;Madrid;7;78;1;2;0
inma610;Madrid (Spain);3;78;0;3;0
dandooze;Madrid, Spain;0;77;0;3;0
porland;Madrid;0;77;0;3;0
littlemove;Madrid - Spain;23;77;3;4;0
jorgesanzx;Madrid;12;77;2;2;2
JorFru;Madrid;2;77;0;5;0
santiagomtzdelariva;Real Jardín Botánico, Madrid;6;76;0;3;0
JaimeToca;Madrid;3;76;2;5;0
agiraud;Madrid;2;75;2;4;0
JavierQuerol;Madrid;9;75;75;3;0
enriquecs;Madrid;0;75;0;6;0
rojo2;Madrid;2;75;6;3;0
jpuente;Madrid, Spain;9;75;4;2;0
danielfdzperez;Madrid;17;74;1;5;0
rub0;Madrid;1;74;0;4;0
rsanchezbalo;Madrid;18;73;0;5;0
Ricardo1980;Madrid;3;73;4;3;0
jortegamo;Fuenlabrada (Madrid). España;2;73;0;3;0
atl3tico;Madrid <1939;0;73;0;4;0
josetesan;Madrid, Spain;1;73;0;3;2
maripac;Madrid;1;72;0;3;0
jesusenlanet;Madrid / Spain;2;72;1;6;0
achaparro;Madrid;5;72;4;2;0
devaddiction;Madrid;13;71;12;2;0
agustinsantos;Madrid, Spain;3;71;3;4;0
FireZenk;Madrid, Spain;30;71;268;2;2
carlosv5;Madrid;1;71;0;3;0
admachin;Madrid;1;70;0;5;0
idiazroncero;Madrid, Spain;2;70;1;5;0
pruiz;Madrid (Spain);12;70;237;4;0
sgmonda;Madrid (Spain);10;70;141;6;0
fer2d2;Madrid, Spain;1;70;1;5;0
afharo;Madrid;2;70;0;3;0
juangpc;Madrid, Spain;0;69;1;4;0
oscarpg41;Madrid. Spain;0;69;0;3;0
adelatorrefoss;Madrid;26;69;6;4;0
kasappeal;Madrid, Spain;22;69;0;8;0
jfcorugedo;Madrid, Spain;2;69;9;3;0
ToniChaz;Spain - Madrid;0;69;0;4;0
SergioRosello;Madrid;7;68;0;4;0
gootyfer;Madrid;52;68;22;2;0
epergo;Madrid;1;68;2;4;4
alexandergg;Madrid(Spain);0;68;0;2;0
alvardsoler;Madrid / Segovia;6;67;0;3;0
AdrianClv;Madrid, Spain;1;67;0;5;0
m-alarcon;Madrid;1;67;0;4;0
missweb;Madrid - España;0;67;0;3;0
fresus;Madrid;10;67;1;3;0
alobbs;Madrid, Spain;41;67;81;5;0
alrik11es;Madrid, Spain;16;67;29;3;0
asessa;Madrid, Spain;2;66;6;3;0
raserma;Madrid;1;66;1;5;0
andresgs77;Madrid;0;66;0;5;0
ccarrascal;Madrid;0;66;0;5;0
thenanox;Madrid, Spain;2;66;2;5;0
jsenin;Madrid , Xpain;0;65;2;3;0
antjimar;Madrid, Spain;15;65;3;4;0
ignaciohita;Vallekas, Madrid, Spain;0;64;0;4;0
jordila;Madrid;8;64;0;2;0
RubenNN;Madrid;1;64;0;3;0
ivanhovic;Madrid, Spain;0;64;0;3;0
marianmoldovan;Madrid;6;64;7;3;0
juliabustos;Madrid;0;64;0;3;0
padajuan;Madrid, Spain;18;63;14;3;0
GermanDZ;Madrid, Spain;18;63;33;3;0
jalcaldea;Madrid, Spain;8;63;10;4;0
jonatantierno;Madrid, Spain;3;63;5;6;0
jorgejuanp;Madrid;2;62;0;3;0
raycoarana;Madrid;18;62;38;6;0
javieridelgado;Madrid, Spain;1;62;0;8;0
rarguelloF;Madrid;8;62;4;3;0
danieltardon;Madrid (Spain);8;62;0;2;0
alexdkt;MADRID;3;62;5;2;0
izquierdogalan;Madrid;2;61;1;3;0
josecolella;Madrid;23;61;7;7;0
opuertas;Madrid;2;61;0;5;0
ant30;Madrid;11;61;17;5;0
carlosdelsol;Madrid, Spain;11;61;0;2;0
manglasape;Madrid, Spain;2;61;2;3;0
gonya707;Madrid, Spain;3;61;7;3;0
abadabanades;Madrid;13;61;0;6;0
jcmore2;Madrid;18;60;522;5;0
vroddon;Madrid, Spain;2;60;2;4;0
ilittleangel;Madrid;0;60;0;5;0
franciscodominguezmateos;Madrid;0;60;0;5;0
abellogin;Madrid, Spain;23;60;0;5;0
brien;Madrid, Spain;2;60;1;11;0
jeroldangarcia;Madrid, Spain;7;60;1;4;0
curratore;Madrid, Spain;7;60;0;2;0
rafapages;Madrid;2;60;2;3;0
jruiperezv;Madrid;1;60;11;3;0
carlospulido;Madrid;0;60;1;3;0
jeslat;Madrid;3;60;13;3;0
AlexAti;Madrid, Spain;0;60;1;2;0
mmfilesi;madrid;5;60;1;4;0
yivi;Madrid;0;60;2;5;0
michaelkoper;Madrid;15;60;19;7;0
mblancomu;Madrid;1;59;2;6;0
amuino;Madrid, Spain;20;59;2;3;0
JaimeBorondo;Madrid, Spain;1;59;0;22;0
franramirez688;Madrid;6;59;8;4;0
iht;Madrid, Spain;11;58;5;3;0
hugofqueiros;Madrid, Spain;2;58;0;4;0
jcesarmobile;Madrid, Spain;31;57;128;2;0
nuragic;Madrid ✈ Sant'Antioco Island;20;57;57;5;0
albertoblaz;Madrid, Spain;18;57;9;6;0
rmoliva;Madrid, Spain;1;57;4;3;0
babytruckdriver;San Fernando de Henares, Madrid, Spain;1;57;0;3;0
dgrueda;Madrid, Spain;7;56;75;4;0
keny91;Madrid, Spain;3;56;2;5;0
CarlosCorderoSaavedra;Spain ( Madrid );2;56;0;2;0
sarvaje;Madrid;0;56;1;4;0
froucher;Madrid;2;56;2;3;0
gregoriohc;Madrid, Spain;3;56;1;3;0
adolphenom;Madrid;29;56;7;2;0
Vaporexpress;Madrid;0;56;2;2;0
manutero;Madrid, Spain;10;56;5;5;0
molpe;Madrid;34;56;9;3;0
mbarbac;Madrid, Spain;5;55;5;1;0
leandrohdez;Madrid, Spain;0;55;7;8;0
own3dh2so4;Madrid;3;55;1;5;0
Drulas;Madrid;5;55;0;6;0
saulugo;Madrid, Spain;0;55;0;6;0
fruizcasas;Madrid (Spain);0;55;6;6;0
ricardodejuan;Madrid, Spain;2;55;4;8;0
eespinosa;Madrid / Oxford;0;55;0;5;0
arturomb21;Madrid;1;54;0;4;0
i02sopop;Madrid;7;54;15;2;0
espencer;Madrid, Spain;12;54;4;4;0
cbastos;Madrid, Spain;1;54;1;4;0
kairos34;Madrid,Spain;8;54;12;5;0
therobot;Madrid, Spain;29;54;3;2;0
ardiadrianadri;Madrid,Spain;3;54;2;5;0
sergio-ocon;Madrid (Spain);2;54;0;4;4
sikkar;Madrid, Spain;2;54;0;6;0
coma;Madrid, España;18;53;71;2;0
carlosduelo;Madrid, Spain;7;53;0;5;0
malfageme;Madrid, Spain;1;53;0;4;0
rblasgarcia;Madrid;1;53;0;6;0
jpcid;Madrid;7;53;1;4;0
miniesta4;Madrid;0;53;0;4;0
dripolles;Madrid;16;53;10;2;0
agm-dev;Madrid;1;53;0;2;0
baronenicola;Madrid;0;53;0;9;0
AdalbertoLacruz;Madrid, Spain;1;52;16;3;0
robertocs;Madrid;3;52;0;5;0
pedroATdidekin;Las Rozas de Madrid, Spain.;0;52;0;3;0
telemaco;Madrid (Spain);22;52;7;2;0
juaoregon;Madrid, Spain;2;52;1;2;0
rgferreira;Madrid, Spain;0;52;0;2;0
rbarriuso;Madrid, Spain;3;52;0;5;0
sismotur;Madrid;2;52;0;3;0
albarji;Madrid, Spain;3;52;11;3;0
TomatoEvans;Madrid;0;52;0;3;2
JavierOrtiz;Madrid;11;52;1;2;0
luisrecuenco;Madrid, Spain;61;52;494;3;0
Serchinastico;Madrid;26;51;398;4;0
namelivia;Madrid, Spain;11;51;7;2;0
guerragiancarlo8;Madrid;10;51;1;7;0
aanton;Madrid, Spain;2;51;2;7;0
Strinnityk;Madrid;5;51;1;2;0
garolard;Madrid, Spain;7;51;2;4;0
pecio;Madrid, Spain;1;50;5;2;0
BuiltByEdgar;Madrid;15;50;23;3;0
manute;Madrid;12;50;7;3;0
perichus;Madrid, Spain;15;50;3;2;0
joseperti;Madrid;0;50;0;3;0
calcaide;Madrid;3;50;0;3;0
dml92;Fuenlabrada, Madrid, Spain;0;50;1;4;0
bertuccio;Madrid;3;50;0;4;0
siciliajuan;Madrid;9;50;5;3;0
saguila;Madrid;0;48;0;2;0
jmhdez;Madrid (Spain);53;48;80;2;0
alvarolb;Madrid, Spain;1;48;0;5;0
sergioariza;Madrid;1;48;0;2;0
jhbecares;Madrid, Spain;0;48;0;3;0
salavert;Madrid;5;48;72;3;0
Aracem;Madrid;54;48;10;2;0
rcarnerorojo;Madrid, Spain;6;48;1;5;0
tnotstar;Colmenar Viejo, Madrid, Spain;9;48;1;2;0
lbarriosh;Madrid area, Spain;2;48;4;3;0
RubenRubio;Madrid;0;48;0;3;0
ipalomino;Madrid;0;47;0;4;0
Hectorrr72;Madrid;2;47;2;3;0
maritrinez;Madrid, Spain;12;47;5;2;0
alejandrogtejero;Madrid;6;47;0;4;0
juliorimo;Madrid;2;47;12;4;0
bitIO;Madrid;3;47;14;2;0
lacion;Madrid;6;47;9;3;0
cjrequena;Madrid;0;47;0;3;0
e-minguez;Madrid, Spain;12;47;4;2;0
kronolynx;Madrid;1;47;0;8;0
gonzalogomezgarcia;Madrid;1;47;0;5;0
paucc;Madrid;15;47;1;2;0
figue;export HOME="Madrid";3;47;9;3;0
yumanji;Madrid, Spain;0;46;0;4;0
raquelterve;Madrid (Spain);0;46;0;4;0
myfunnyandy;Madrid;14;46;0;3;0
benjaGarrido;Madrid, Spain;6;46;2;5;0
26passions;Madrid, Spain;0;46;0;2;0
gdoychev;Madrid, Spain;0;46;0;5;0
mgsolipa;Madrid;2;46;4;3;0
jameswatts;Madrid, Spain;110;46;108;2;0
ElGrajo;Madrid;8;46;0;4;0
mistervertigo;Madrid;0;46;1;2;0
jsevilleja;Madrid, Spain;3;46;1;5;0
hugosantosred;Madrid, Spain;12;46;17;3;0
jsmartcano;Madrid;0;45;0;4;2
SergioCC14;Madrid, Spain;11;45;1;4;0
mauaunot;madrid;0;45;0;3;0
JaimeFC7;Madrid, Spain;3;45;0;6;0
MarioVilas;Madrid, Spain;208;45;305;3;0
sdiaz;Madrid;16;45;76;4;0
jirsis;Madrid;6;45;1;4;0
jagedn;Madrid;0;45;1;2;0
kenkeiras;Madrid;14;45;21;4;0
idulis;Madrid;2;45;2;3;0
amvieites;Madrid, Spain;1;44;9;7;0
supertowers;Madrid, Spain;19;44;14;2;0
felixsanz;Madrid;3;44;0;2;0
NachoPal;Madrid;10;44;0;5;0
jeffonsea;Madrid;0;44;0;3;0
lexotero;Calle Jabonería 6, Las Rozas, Madrid;1;44;0;5;0
mimarec;Madrid;3;44;0;4;0
pedroconcejero;Madrid;8;44;2;3;0
matuteana;Madrid, Spain;0;44;0;3;0
pierresforge;Madrid, Spain;1;43;9;3;0
cfespinoza;Madrid - Spain;2;43;0;4;0
dec;Madrid, España;1;43;0;3;0
amielucha;Madrid, Spain;3;43;1;3;0
hopple;Madrid;8;43;0;3;0
aurgo;Madrid;0;43;0;8;0
felmoltor;Madrid / Jaén;20;43;36;3;0
jangelfdez;Madrid;5;43;7;3;0
Juantxo;Madrid;0;43;2;3;0
arturomtm;Madrid, ES;23;43;83;5;0
pbarrio;Madrid;1;43;1;3;0
juanparomero;Madrid, Spain.;1;43;0;2;0
Victoor;Madrid, Spain;3;42;5;3;0
migbau;Madrid, España;0;42;0;1;0
CarlosUrda;Madrid, España;2;42;0;4;4
j-santander;Madrid - Spain;0;42;0;5;0
LibelulaV;Madrid;2;42;0;3;0
LudoBermejo;Madrid (SPAIN);1;42;2;4;0
relviratellez;Madrid, Spain;8;42;1;4;0
manutenfruits;Madrid;3;41;0;2;0
dmariaa;Madrid/Spain;0;41;0;2;0
yukatan;Madrid (Spain);5;41;73;2;0
sorodrigo;Madrid;1;41;1;4;0
pedroventura;Madrid;9;41;13;3;0
Scarro;Madrid;0;41;0;2;0
arturogutierrez;Madrid;24;41;247;2;0
brunogarcia;Madrid;16;41;36;2;0
jmn8718;Madrid, Spain;0;40;2;2;0
jjtorroglosa;Madrid;15;40;12;3;0
guilleliss;Madrid;0;40;3;4;0
chiquirf;Madrid;0;40;0;1;0
rjmfernandes;Madrid, Spain;0;40;7;1;0
xDae;Madrid;10;40;9;4;0
carlosCharz;Madrid, Spain;0;40;0;4;0
Sergeon;Madrid;1;40;1;5;0
eldelacajita;Madrid;6;39;0;2;0
kpucha;Madrid, Spain;0;39;0;4;0
GaDaXaRa;Madrid (Spain);20;39;6;8;0
werelax;Madrid;41;39;38;3;0
carloscpda;Madrid, Spain;6;39;0;7;0
alejomg;Madrid - Spain;0;39;0;7;0
ssheduardo;Madrid;14;39;70;2;0
jsoriano;Madrid, Spain;28;39;24;3;0
dreiven;Madrid;1;39;0;2;0
ltubia;Madrid, Spain;0;38;0;3;0
pablolazaro;Madrid;3;38;0;2;0
Roizus;Madrid;3;38;0;3;0
gigigo-html5;Madrid;1;38;0;2;0
amwebdeveloper;Madrid;1;38;0;4;0
juliogonzalez;Madrid, Spain;2;38;12;4;0
LuisHPorras;Madrid;3;38;2;3;0
jomoespe;Madrid;0;38;0;2;2
JavierGarcia-Vidal;Madrid;11;38;0;5;0
jjuarez;Madrid, Spain;18;38;23;4;0
davidnevadoc;Madrid;0;38;1;3;0
mfcardenas;Madrid;0;38;0;4;0
fuzzyalej;Madrid, Spain;45;38;22;3;0
mzaforas;Madrid;12;38;1;2;0
javierfdezg;Madrid, Spain;1;38;0;2;0
dhAlcojor;Madrid;1;38;0;3;3
AlvaroSanchezBlasco;Madrid, Spain;0;37;1;2;0
awilliams;Madrid;19;37;340;3;0
forcen;Madrid, Spain;1;37;0;3;0
Inyigolopez;Madrid;1;37;0;2;0
Colerax;Madrid, Spain;0;37;1;2;2
fran-diaz;Madrid;2;37;17;3;0
resetreboot;Madrid, Spain;3;37;0;4;0
ricardogarfe;Madrid;16;37;9;6;0
virgiliosanz;Madrid;2;37;1;4;0
carlos-quintero;Madrid (Spain);1;37;0;2;0
jlballes;Madrid;0;37;0;3;0
pantulis;Madrid, Spain;59;37;62;3;0
nairobyalbarran;Madrid;1;37;0;3;0
eduardocasas;Madrid;18;37;29;2;0
Juan1ll0;Madrid;1;36;0;3;0
fictiziaformacion;Madrid, Spain;6;36;11;1;0
pelayoarbues;Madrid - Spain;1;36;0;2;0
mm-s;Madrid;0;36;0;3;0
jarroba;Madrid;52;36;25;2;0
jbaquerot;Madrid;3;36;8;2;0
pcgran;Madrid;5;36;1;2;0
mpbravo;Madrid, Spain;1;36;0;3;0
marcelinollano;Madrid;65;35;43;7;0
josegilmon;Madrid, Spain;0;35;3;2;0
lonamiaec;Madrid;1;35;0;3;0
LIAGerechter;Madrid;9;35;0;6;0
cellsnake;Madrid Spain;1;35;0;7;0
rafa-gda;Madrid (Spain);0;35;0;5;0
victordelval;Madrid, Spain;1;35;0;1;0
knifecake;Madrid;0;35;0;3;0
amatosc;Madrid;6;35;0;2;0
MGDSoft;Madrid;2;35;9;4;0
jgarciaruiz;Madrid;6;34;0;3;0
Willyfrog;Madrid, Spain;18;34;28;3;0
peripecio;Madrid (Spain);3;34;0;3;0
DuB0k;Madrid;5;34;0;4;0
jmartinter;Madrid,  Spain;0;34;0;3;0
gstprz;Madrid, SPAIN;1;34;0;5;0
jipipayo;Madrid;14;34;6;4;0
llberpas;Madrid;0;34;0;3;0
juanramb;Madrid, Spain;6;34;4;2;0
lpsz-;Madrid;6;34;1;3;0
gonzalomcruz;Madrid, Spain;6;34;2;5;0
manuvaldi;Madrid;0;34;0;2;0
GuiyeC;Madrid;9;34;41;6;0
aaronfc;Madrid;6;34;3;8;0
odieste;Madrid, Spain;0;33;0;3;0
ikanor;Madrid;10;33;0;2;0
dppascual;Madrid, Spain;0;33;0;3;0
aagea;Madrid, Spain;10;33;3;3;0
jmocana2;Madrid;0;33;0;5;0
amoraleda;Madrid, Spain;0;33;0;1;0
cpumar;Madrid;1;33;0;4;0
andufratu;Madrid;3;33;0;2;0
deo-maroto;Madrid, Spain;3;33;0;3;0
acanada;Madrid;0;33;0;2;0
artbat;Madrid;1;33;0;4;0
mgcuesta;Madrid, Spain;1;33;0;3;0
All4Gis;Madrid , Spain;1;33;1;2;0
LuisGC;Madrid, Spain;17;33;2;3;0
davidbaena;Madrid;7;32;3;4;0
etorras;Madrid, Spain;7;32;3;2;0
crisgrim;Madrid;2;32;0;2;0
amezcua;Madrid, Spain;3;32;16;3;0
gciotta;Madrid, Spain;2;32;6;2;2
PabRod;Madrid;2;32;0;2;0
ramiroaznar;Madrid;0;32;0;3;0
sdeancos;Madrid, Spain.;24;32;29;2;0
JaviCallaghan;Madrid;0;32;1;5;0
caldofran;Madrid;21;32;8;2;0
beeva-carlosmunoz;Madrid;0;32;0;2;0
pablrod;Madrid, Spain;3;31;0;2;0
filiprd;Madrid, Spain;2;31;0;2;0
gmartinvela;Madrid;5;31;19;7;0
campy;Madrid (Spain);10;31;8;4;0
Atr0m;Madrid;1;31;1;5;0
marco-msg-ferrari;Madrid;3;31;3;2;0
oochoa-antevenio;Madrid, Spain;0;31;0;2;0
dvdjg;Madrid, Spain;0;31;0;4;0
karlosagudo;Madrid;0;31;12;6;0
AnaLira;Madrid;0;31;0;2;0
dhiguero;Madrid, Spain;1;31;0;2;0
miguelfg;Madrid;7;31;1;2;0
PepeTrigo;Madrid, Spain;8;31;0;3;0
stratosgear;Madrid, Spain;6;31;7;2;0
beeva-davidgarcia;Madrid;2;31;0;2;0
santisaez;Madrid;18;30;37;1;0
netter77;Madrid;0;30;0;3;0
IldefonsoAspera;Madrid, Spain;0;30;0;4;0
rurickturick;Madrid, Spain;0;30;5;3;0
archelogos;Madrid, Spain;1;30;0;2;0
rai22474;Madrid (Spain);2;30;3;3;0
carolirod;Madrid;2;30;0;2;0
JHernan;Madrid;0;30;0;3;0
siranda;Madrid;0;30;0;5;0
amiguelh;Madrid/Spain;2;30;0;4;0
mallanegui;Madrid;1;30;1;2;0
n-lopez;Madrid, Spain;1;30;1;2;0
fdzsergio;Madrid;15;30;153;4;0
antoniojesusnc;Madrid;5;30;0;3;0
lcballesteros;Madrid;0;30;0;4;0
MarcelaGotta;Madrid, Spain;1;30;0;2;0
alexsimo;Madrid;11;30;0;5;0
sot1;Madrid;0;30;0;2;0
PabloMaximo;Madrid;2;30;0;3;0
sperea;Madrid, España;0;30;0;2;0
aigrama;Madrid;3;30;0;2;0
maniakalen;Ciempozuelos, Madrid;0;30;0;2;0
antonrodin;Madrid (Spain);2;29;28;2;0
gaby-mg;Madrid;5;29;0;1;0
jogrimst;Madrid, Spain;3;29;0;2;0
AlexS12;Madrid (Spain);5;29;0;1;0
truizlop;Madrid / Oslo;17;29;703;2;0
altapia;Madrid;1;29;2;4;0
ingenieriainversa;Madrid - Spain;0;29;0;3;0
neurus1970;Madrid;0;29;2;8;0
jorgesancha;Madrid;8;29;2;4;0
oneeyedman;Madrid;9;29;7;3;0
MarvinMDZ;Madrid, Spain;1;29;0;2;0
Hdemasiado;Madrid;0;29;0;1;0
ariera;Madrid;9;29;30;3;0
denmadrid91;Madrid;3;29;0;3;0
cgarciabarrera;Madrid;2;29;8;2;0
aleroddepaz;Madrid, Spain;10;29;12;2;0
helwigjoerg;Madrid;0;28;0;4;0
Pelirrojo;Madrid;5;28;1;3;0
pabloDon;Madrid;7;28;2;1;0
JoseIbanez;Madrid, Spain;2;28;1;2;0
jemchicomac;madrid, Spain;0;28;1;5;0
Robby2023;Madrid, Spain;11;28;0;2;0
alexseik;Madrid;1;28;0;1;0
trapagual;Madrid, Spain;0;28;2;2;0
JesusMSM;Madrid;0;28;0;3;0
fixr;Madrid, Spain;9;28;2;3;0
adoblas;Madrid, ES;0;28;0;4;0
pnavais;Madrid;0;28;0;1;0
marta-rodriguez;Madrid;3;28;9;4;0
MrSlide22;Madrid, Spain;1;28;2;3;0
Aglezabad;Madrid;8;28;4;4;0
eyp;Madrid/Spain;2;28;122;1;0
pablogeek;Madrid;11;27;5;5;0
FelixMad;Madrid, Spain;2;27;0;3;0
davidgnavas;Madrid;2;27;0;2;0
minmaster;Madrid;0;27;1;5;0
signumsoftware;Madrid (Spain);10;27;61;1;0
miguelparaiso;Madrid;0;27;1;2;0
azrobles;Madrid, Spain;0;27;0;7;0
chusnaval;Madrid;1;27;3;2;0
mgbarrero;Madrid, Spain;0;27;0;5;0
efg092;Madrid, Spain;0;27;0;2;0
ferquinz;Madrid, Spain;2;27;0;2;0
ervitis;Madrid;2;27;8;2;2
queru49;Madrid, Spain;1;27;2;2;0
jherencia;Madrid;1;27;2;2;0
esloho;Madrid, Spain;7;27;0;4;0
laracarrion;Madrid, Spain;0;27;0;3;0
hugosalas91;Madrid;0;27;0;3;0
mirojo;Madrid;1;27;0;2;0
mmtr;Madrid, Spain;0;27;2;2;0
sauldeleon;Madrid, SPAIN;2;27;2;2;0
lvazcas;Madrid;2;27;1;3;0
alejandroarranz;Madrid;1;27;0;2;0
christianoliveira;Madrid;0;27;0;3;0
jquemada;Madrid;105;27;81;5;0
lpzdvd;Madrid;0;27;0;1;0
daktari;Madrid (Spain);2;27;0;2;0
movilujo;Madrid, Spain;1;26;9;3;0
PabloGarciaMugnoz;Madrid, Spain;0;26;0;1;0
icalvo;Madrid, Spain;2;26;7;3;0
jberlana;Spain / Madrid;84;26;1399;1;0
Javii91;Madrid, Spain;1;26;0;4;0
OscarNET;Madrid, Spain;2;26;0;3;0
PauMB85;Madrid;0;26;1;2;0
pablocortes02;Madrid;0;26;0;2;0
fl-bloombees;Madrid, Spain;0;26;0;2;0
joserg;Madrid;0;26;0;2;0
daviddavo;Madrid, Spain;1;26;0;2;0
nadiapo;Madrid;0;26;0;2;0
juliojsb;Madrid, Spain;6;26;0;3;0
victordv;Madrid;0;26;0;1;0
frnd;Madrid (España);0;26;3;3;0
AdrianLC;Madrid, Spain;2;26;12;2;0
gbecares;Madrid (Spain);1;25;0;2;0
jherran;Madrid, Spain;14;25;0;1;0
sohovet;Madrid;0;25;1;2;0
bmenendez;Madrid;12;25;20;2;0
victorjchamorro;Madrid, Spain;0;25;0;4;0
jantoniucci;Madrid / Spain;2;25;5;2;0
jfisbein;Madrid, Spain;2;25;3;3;0
ramonlh;Madrid (Spain);0;25;0;1;0
asikranjm;Madrid, Spain;0;25;0;2;0
aldoborrero;Madrid;7;25;7;3;0
apardo;Madrid, Spain;50;25;19;3;0
e-viesca;Madrid;0;25;0;2;0
olmaygti;Madrid;6;25;1;2;0
Miguelito1986;Parla(Madrid);2;25;0;4;0
ivmos;Madrid;26;24;19;1;0
aferrandini;Madrid - Spain;35;24;134;2;0
miguelgr;Vitoria/Madrid;16;24;5;2;0
danieldisu;Madrid, Spain;7;24;9;2;0
jpalanco;Madrid, Spain;24;24;26;3;0
rafaelgarrote;Madrid;0;24;0;3;0
agronomos;Madrid, Spain;0;24;0;3;0
mbserran;Madrid;0;24;0;1;0
dennda;Europe. Formerly Germany, now Madrid, Spain.;29;24;56;2;0
alexissan;Madrid, Spain;16;24;47;1;0
enverromon;Madrid, Spain;1;24;1;4;0
beeva-manueldepaz;Madrid;3;23;0;2;0
markelarizaga;Madrid;2;23;0;2;0
dperezde;Madrid;0;23;0;3;0
MarianoRico;Madrid, Spain;1;23;0;2;0
omarios90;Madrid;1;23;0;1;0
frascuchon;Madrid;0;23;2;1;0
luxorules;Madrid, Spain;11;23;0;4;0
GorkaMM;Madrid, Spain;19;23;0;2;0
migueloxx;Alcobendas-Madrid;2;23;0;1;0
carlosvega;Madrid;3;23;1;2;0
anthonyjba;Madrid;0;23;0;3;0
alfonsocantos;Madrid;0;23;0;3;0
DanielEstremera;Madrid, España;0;23;0;1;0
sasij;Madrid;5;23;26;3;0
beeva-fernandobordallo;Madrid;1;23;0;4;3
slerena;Madrid. Spain;3;23;0;1;0
HidroRaul;Madrid;0;23;0;3;0
porthfind;Madrid;0;23;0;4;0
Inmakia;Madrid;6;23;0;2;0
sdiazb;Madrid, Spain;3;23;0;4;0
flowsta;Madrid, Spain;11;23;2;2;2
cabama;Madrid, Spain;0;23;0;2;0
AdrianVerde;Madrid;9;23;1;2;0
jbautistam;Madrid (Spain);1;23;0;2;0
wepsim;Av. Universidad 30, Leganés, Madrid, Spain;0;22;0;2;0
robfrut135;Madrid (Spain);0;22;1;2;0
georgevazj;Madrid;0;22;1;5;0
Jorge-Delgado;Madrid;0;22;0;3;0
jmferrete;Madrid (Spain);3;22;0;4;0
ivanmarques;Madrid;1;22;0;3;0
rifer;Madrid;0;22;4;4;0
alvarezgregory;Madrid;8;22;10;3;0
OscarGoost;Madrid;1;22;0;2;0
VictorDeAndres;Madrid;0;22;0;3;0
pladaria;Madrid, Spain;6;22;5;2;2
MarianoGamo;Madrid,Spain;0;22;0;3;0
Dasten;Madrid, Spain;7;22;3;5;0
monojones;Madrid;5;22;0;6;0
jplana;Madrid;32;22;184;2;0
mbarrben;Madrid;11;22;26;2;0
LorenaGdL;Madrid, Spain;1;22;0;1;0
emdelsa;Madrid Spain;0;22;0;3;0
idenjoe;Madrid;0;22;0;2;0
aemonge;madrid;13;22;1;4;0
pilamb;Madrid, Spain;0;22;0;3;0
dadejuan;Madrid, Spain;0;22;0;2;0
carlostallon;Madrid;6;22;0;2;0
serad;Madrid, Spain;0;21;1;2;0
anazamarron;Madrid, Spain;2;21;0;1;0
mjesun;Madrid, Spain;10;21;8;2;0
Oscarbralo;Madrid;57;21;41;4;0
nikoto-;Madrid, Spain.;1;21;0;2;0
diegoesqui;Madrid;0;21;1;2;0
swampie;Madrid;13;21;13;3;0
olidroide;Madrid;8;21;9;1;0
gllera;Madrid, Spain;3;21;1;2;0
rtornero;Madrid;0;21;0;7;0
asilvaber;Madrid, Spain;0;21;2;2;0
sfrek;Madrid, Spain;11;21;5;3;0
jfcalvo;Madrid (Spain);10;21;21;2;0
