login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
i22sanca;Córdoba, España;0;1;0;1;0
fpiston;Córdoba. Spain;0;1;0;1;0
adriansavarese;Córdoba;0;1;0;1;0
diegohoyola;Cordoba;0;1;0;1;0
malorentelopez;Córdoba, Spain;1;1;0;1;0
hcentelles;Córdoba;2;1;0;1;0
lbertalot;Córdoba;6;1;0;1;0
rjgarciadelpino;Córdoba;9;1;1;1;0
EmilianoCenizo;Cordoba;0;1;0;1;0
Inakimalerba;Córdoba, Arg;0;1;0;1;0
