login; location; followers; contributions; stars; contributionsStreak; contributionsCurrentStreak
ljmanso;Extremadura;5;911;2;17;0
team-ecos;Extremadura;0;45;0;2;0
afrasilv;Cáceres/Badajoz (Extremadura) - Spain;0;18;0;1;0
SolEpcc;Cáceres, Extremadura, Spain;3;2;0;1;0
